_id,type,geometry,properties,GISJOIN_county,GISJOIN_tract
5f1654e8925fdbcfe24fff43,Feature,"{'type': 'Point', 'coordinates': [-121.787737, 36.719209]}","{'PGM_SYS_AC': 'EIA-860', 'PGM_SYS_ID': '54951', 'REGISTRY_I': '110028039343', 'PRIMARY_NA': 'MONTEREY REGIONAL WATER COGEN FACILITY', 'LOCATION_A': '14811 DEL MONTE BLVD', 'CITY_NAME': 'MARINA', 'COUNTY_NAM': 'MONTEREY', 'STATE_CODE': 'CA', 'POSTAL_COD': '93933', 'FEDERAL_FA': '', 'TRIBAL_LAN': '', 'DATA_QUALI': 'V', 'LAST_REPOR': '', 'CREATE_DAT': '2007-02-08', 'UPDATE_DAT': '2010-03-30', 'LATITUDE83': 36.719207763671875, 'LONGITUDE8': -121.78773498535156, 'REF_POINT_': 'ENTRANCE POINT OF A FACILITY OR STATION', 'DERIVED_HU': '18060012', 'DERIVED_WB': '180600051509', 'DERIVED_CB': '060530143021006', 'DERIVED_CD': '20', 'OZONE_8HR_': '', 'PB_2008_AR': '', 'PM25_1997_': '', 'PM25_2006_': '', 'OZONE_8H_1': '', 'UTILITY_ID': '12221', 'UTILITY_NA': 'MRWPCA', 'PLANT_CODE': '54951', 'PLANT_NAME': 'Monterey Regional Water Cogen Facility', 'GENERATOR_': 'EG1', 'PRIME_MOVE': 'IC', 'STATUS': 'OP', 'NAMEPLATE': 0.5, 'SUMMER_CAP': 0.5, 'WINTER_CAP': 0.5, 'UNIT_CODE': '', 'OPERATING_': '1', 'OPERATIN_1': '1991', 'ENERGY_SOU': 'OBG', 'ENERGY_S_1': '', 'ENERGY_S_2': '', 'ENERGY_S_3': '', 'ENERGY_S_4': '', 'ENERGY_S_5': '', 'MULTIPLE_F': 'N', 'DELIVER_PO': 'Y', 'SYNCHRONIZ': '', 'OWNERSHIP': 'S', 'TURBINES': '.', 'COGENERATO': 'Y', 'SECTOR_NAM': 'Commercial CHP', 'SECTOR': '5', 'TOPPING_BO': 'T', 'DUCT_BURNE': '', 'PLANNED_MO': 'N', 'PLANNED_UP': '.', 'PLANNED__1': '.', 'PLANNED__2': '.', 'PLANNED__3': '.', 'PLANNED_DE': '.', 'PLANNED__4': '.', 'PLANNED__5': '.', 'PLANNED__6': '.', 'PLANNED_NE': '', 'PLANNED_EN': '', 'PLANNED_RE': '.', 'PLANNED__7': '.', 'OTHER_MODS': 'N', 'OTHER_MOD_': '.', 'OTHER_MO_1': '.', 'PLANNED__8': '.', 'PLANNED__9': '.', 'SFG_SYSTEM': 'N', 'PULVERIZED': '', 'FLUIDIZED_': '', 'SUBCRITICA': '', 'SUPERCRITI': '', 'ULTRASUPER': '', 'CARBONCAPT': '', 'STARTUP_SO': '', 'STARTUP__1': '', 'STARTUP__2': '', 'STARTUP__3': '', 'ENERGY_SRC': 'Other Biomass Gases (Digester Gas, Methane, and other Biomass Gases)', 'ENERGY_S_6': ''}",G0600530,G0600530014302
5f1654e8925fdbcfe25002ee,Feature,"{'type': 'Point', 'coordinates': [-75.035185, 39.489013]}","{'PGM_SYS_AC': 'EIA-860', 'PGM_SYS_ID': '2434', 'REGISTRY_I': '110000603197', 'PRIMARY_NA': 'VINELAND CITY ELECTRIC UTIL HM DOWN GENERATING STATION', 'LOCATION_A': '211 NORTH WEST AVENUE', 'CITY_NAME': 'VINELAND', 'COUNTY_NAM': 'CUMBERLAND', 'STATE_CODE': 'NJ', 'POSTAL_COD': '08362', 'FEDERAL_FA': 'N', 'TRIBAL_LAN': '', 'DATA_QUALI': 'V', 'LAST_REPOR': '', 'CREATE_DAT': '2000-03-01', 'UPDATE_DAT': '2014-04-30', 'LATITUDE83': 39.489013671875, 'LONGITUDE8': -75.03518676757812, 'REF_POINT_': 'PLANT ENTRANCE (GENERAL)', 'DERIVED_HU': '02040206', 'DERIVED_WB': '020402060405', 'DERIVED_CB': '340110411002032', 'DERIVED_CD': '02', 'OZONE_8HR_': 'Philadelphia-Wilmington-Atlantic Ci, PA-NJ-M', 'PB_2008_AR': '', 'PM25_1997_': '', 'PM25_2006_': '', 'OZONE_8H_1': 'Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE', 'UTILITY_ID': '19856', 'UTILITY_NA': 'City of Vineland - (NJ)', 'PLANT_CODE': '2434', 'PLANT_NAME': 'Howard Down', 'GENERATOR_': '11', 'PRIME_MOVE': 'GT', 'STATUS': 'OP', 'NAMEPLATE': 68.19999694824219, 'SUMMER_CAP': 56.20000076293945, 'WINTER_CAP': 64, 'UNIT_CODE': '', 'OPERATING_': '6', 'OPERATIN_1': '2012', 'ENERGY_SOU': 'NG', 'ENERGY_S_1': 'DFO', 'ENERGY_S_2': '', 'ENERGY_S_3': '', 'ENERGY_S_4': '', 'ENERGY_S_5': '', 'MULTIPLE_F': 'Y', 'DELIVER_PO': 'Y', 'SYNCHRONIZ': '', 'OWNERSHIP': 'S', 'TURBINES': '.', 'COGENERATO': 'N', 'SECTOR_NAM': 'Electric Utility', 'SECTOR': '1', 'TOPPING_BO': '', 'DUCT_BURNE': 'N', 'PLANNED_MO': '', 'PLANNED_UP': '.', 'PLANNED__1': '.', 'PLANNED__2': '.', 'PLANNED__3': '.', 'PLANNED_DE': '.', 'PLANNED__4': '.', 'PLANNED__5': '.', 'PLANNED__6': '.', 'PLANNED_NE': '', 'PLANNED_EN': '', 'PLANNED_RE': '.', 'PLANNED__7': '.', 'OTHER_MODS': '', 'OTHER_MOD_': '.', 'OTHER_MO_1': '.', 'PLANNED__8': '.', 'PLANNED__9': '.', 'SFG_SYSTEM': 'N', 'PULVERIZED': '', 'FLUIDIZED_': '', 'SUBCRITICA': '', 'SUPERCRITI': '', 'ULTRASUPER': '', 'CARBONCAPT': '', 'STARTUP_SO': '', 'STARTUP__1': '', 'STARTUP__2': '', 'STARTUP__3': '', 'ENERGY_SRC': 'Natural Gas', 'ENERGY_S_6': 'Disillate Fuel Oil (all Diesel, and No. 1, No. 2, and No. 4 Fuel Oils)'}",G3400110,G3400110041100
5f1654e7925fdbcfe24ff43d,Feature,"{'type': 'Point', 'coordinates': [-101.17262, 35.43437]}","{'PGM_SYS_AC': 'EIA-860', 'PGM_SYS_ID': '55579', 'REGISTRY_I': '110028042375', 'PRIMARY_NA': 'LLANO ESTACADO WIND RANCH', 'LOCATION_A': '300 SOUTH MAIN, P.O. BOX 798', 'CITY_NAME': 'WHITE DEER', 'COUNTY_NAM': 'CARSON', 'STATE_CODE': 'TX', 'POSTAL_COD': '79097', 'FEDERAL_FA': '', 'TRIBAL_LAN': '', 'DATA_QUALI': 'V', 'LAST_REPOR': '', 'CREATE_DAT': '2007-02-08', 'UPDATE_DAT': '2010-03-30', 'LATITUDE83': 35.43436813354492, 'LONGITUDE8': -101.17262268066406, 'REF_POINT_': 'ENTRANCE POINT OF A FACILITY OR STATION', 'DERIVED_HU': '11120301', 'DERIVED_WB': '111203010301', 'DERIVED_CB': '480659501002039', 'DERIVED_CD': '13', 'OZONE_8HR_': '', 'PB_2008_AR': '', 'PM25_1997_': '', 'PM25_2006_': '', 'OZONE_8H_1': '', 'UTILITY_ID': '17058', 'UTILITY_NA': 'Shell Wind Energy Inc.', 'PLANT_CODE': '55579', 'PLANT_NAME': 'Llano Estacado Wind Ranch', 'GENERATOR_': 'EXIS', 'PRIME_MOVE': 'WT', 'STATUS': 'OP', 'NAMEPLATE': 80, 'SUMMER_CAP': 80, 'WINTER_CAP': 80, 'UNIT_CODE': '', 'OPERATING_': '12', 'OPERATIN_1': '2001', 'ENERGY_SOU': 'WND', 'ENERGY_S_1': '', 'ENERGY_S_2': '', 'ENERGY_S_3': '', 'ENERGY_S_4': '', 'ENERGY_S_5': '', 'MULTIPLE_F': 'N', 'DELIVER_PO': 'Y', 'SYNCHRONIZ': '', 'OWNERSHIP': 'J', 'TURBINES': '80', 'COGENERATO': 'N', 'SECTOR_NAM': 'IPP Non-CHP', 'SECTOR': '2', 'TOPPING_BO': '', 'DUCT_BURNE': 'N', 'PLANNED_MO': 'N', 'PLANNED_UP': '.', 'PLANNED__1': '.', 'PLANNED__2': '.', 'PLANNED__3': '.', 'PLANNED_DE': '.', 'PLANNED__4': '.', 'PLANNED__5': '.', 'PLANNED__6': '.', 'PLANNED_NE': '', 'PLANNED_EN': '', 'PLANNED_RE': '.', 'PLANNED__7': '.', 'OTHER_MODS': '', 'OTHER_MOD_': '.', 'OTHER_MO_1': '.', 'PLANNED__8': '.', 'PLANNED__9': '.', 'SFG_SYSTEM': 'N', 'PULVERIZED': '', 'FLUIDIZED_': '', 'SUBCRITICA': '', 'SUPERCRITI': '', 'ULTRASUPER': '', 'CARBONCAPT': '', 'STARTUP_SO': '', 'STARTUP__1': '', 'STARTUP__2': '', 'STARTUP__3': '', 'ENERGY_SRC': 'Wind', 'ENERGY_S_6': ''}",G4800650,G4800650950100
5f1654e8925fdbcfe24ffde8,Feature,"{'type': 'Point', 'coordinates': [-121.380788, 38.094095]}","{'PGM_SYS_AC': 'EIA-860', 'PGM_SYS_ID': '7449', 'REGISTRY_I': '110000528643', 'PRIMARY_NA': 'COMBUSTION TURBINE NO. 2/LODI ENERGY CENTER', 'LOCATION_A': '12745 NORTH THORNTORN ROAD', 'CITY_NAME': 'LODI', 'COUNTY_NAM': 'SAN JOAQUIN', 'STATE_CODE': 'CA', 'POSTAL_COD': '95242', 'FEDERAL_FA': 'N', 'TRIBAL_LAN': '', 'DATA_QUALI': 'V', 'LAST_REPOR': '', 'CREATE_DAT': '2000-03-01', 'UPDATE_DAT': '2014-06-10', 'LATITUDE83': 38.094093322753906, 'LONGITUDE8': -121.38079071044922, 'REF_POINT_': 'ENTRANCE POINT OF A FACILITY OR STATION', 'DERIVED_HU': '18040005', 'DERIVED_WB': '180400121104', 'DERIVED_CB': '060770041061011', 'DERIVED_CD': '09', 'OZONE_8HR_': 'San Joaquin Valley, CA', 'PB_2008_AR': '', 'PM25_1997_': 'San Joaquin Valley, CA', 'PM25_2006_': 'San Joaquin Valley, CA', 'OZONE_8H_1': 'San Joaquin Valley, CA', 'UTILITY_ID': '40613', 'UTILITY_NA': 'Northern California Power Agny', 'PLANT_CODE': '7449', 'PLANT_NAME': 'Combustion Turbine Project No 2', 'GENERATOR_': 'NA1', 'PRIME_MOVE': 'GT', 'STATUS': 'OP', 'NAMEPLATE': 50, 'SUMMER_CAP': 49.29999923706055, 'WINTER_CAP': 49.900001525878906, 'UNIT_CODE': '', 'OPERATING_': '4', 'OPERATIN_1': '1996', 'ENERGY_SOU': 'NG', 'ENERGY_S_1': 'DFO', 'ENERGY_S_2': '', 'ENERGY_S_3': '', 'ENERGY_S_4': '', 'ENERGY_S_5': '', 'MULTIPLE_F': 'N', 'DELIVER_PO': 'Y', 'SYNCHRONIZ': 'Y', 'OWNERSHIP': 'S', 'TURBINES': '.', 'COGENERATO': 'N', 'SECTOR_NAM': 'Electric Utility', 'SECTOR': '1', 'TOPPING_BO': '', 'DUCT_BURNE': '', 'PLANNED_MO': 'N', 'PLANNED_UP': '.', 'PLANNED__1': '.', 'PLANNED__2': '.', 'PLANNED__3': '.', 'PLANNED_DE': '.', 'PLANNED__4': '.', 'PLANNED__5': '.', 'PLANNED__6': '.', 'PLANNED_NE': '', 'PLANNED_EN': '', 'PLANNED_RE': '.', 'PLANNED__7': '.', 'OTHER_MODS': '', 'OTHER_MOD_': '.', 'OTHER_MO_1': '.', 'PLANNED__8': '.', 'PLANNED__9': '.', 'SFG_SYSTEM': 'N', 'PULVERIZED': '', 'FLUIDIZED_': '', 'SUBCRITICA': '', 'SUPERCRITI': '', 'ULTRASUPER': '', 'CARBONCAPT': '', 'STARTUP_SO': '', 'STARTUP__1': '', 'STARTUP__2': '', 'STARTUP__3': '', 'ENERGY_SRC': 'Natural Gas', 'ENERGY_S_6': 'Disillate Fuel Oil (all Diesel, and No. 1, No. 2, and No. 4 Fuel Oils)'}",,G0600770004106
5f1654e7925fdbcfe24ff5b8,Feature,"{'type': 'Point', 'coordinates': [-72.59743, 42.09661]}","{'PGM_SYS_AC': 'EIA-860', 'PGM_SYS_ID': '1642', 'REGISTRY_I': '110045630956', 'PRIMARY_NA': 'EP ENERGY GENERATING STATION', 'LOCATION_A': '15 AGAWAM AVENUE', 'CITY_NAME': 'WEST SPRINGFIELD', 'COUNTY_NAM': 'HAMPDEN', 'STATE_CODE': 'MA', 'POSTAL_COD': '01089', 'FEDERAL_FA': 'N', 'TRIBAL_LAN': '', 'DATA_QUALI': 'V', 'LAST_REPOR': '', 'CREATE_DAT': '2012-06-02', 'UPDATE_DAT': '2014-06-29', 'LATITUDE83': 42.09661102294922, 'LONGITUDE8': -72.59742736816406, 'REF_POINT_': 'CENTER OF A FACILITY OR STATION', 'DERIVED_HU': '01080206', 'DERIVED_WB': '010802060305', 'DERIVED_CB': '250138123001029', 'DERIVED_CD': '01', 'OZONE_8HR_': 'Springfield (W. Mass), MA', 'PB_2008_AR': '', 'PM25_1997_': '', 'PM25_2006_': '', 'OZONE_8H_1': '', 'UTILITY_ID': '56401', 'UTILITY_NA': 'NAEA Energy Massachusetts  LLC', 'PLANT_CODE': '1642', 'PLANT_NAME': 'NAEA Energy Massachusetts LLC', 'GENERATOR_': '3', 'PRIME_MOVE': 'ST', 'STATUS': 'OP', 'NAMEPLATE': 113.5999984741211, 'SUMMER_CAP': 101.19999694824219, 'WINTER_CAP': 100.0999984741211, 'UNIT_CODE': '', 'OPERATING_': '1', 'OPERATIN_1': '1957', 'ENERGY_SOU': 'RFO', 'ENERGY_S_1': 'NG', 'ENERGY_S_2': '', 'ENERGY_S_3': '', 'ENERGY_S_4': '', 'ENERGY_S_5': '', 'MULTIPLE_F': 'Y', 'DELIVER_PO': 'Y', 'SYNCHRONIZ': '', 'OWNERSHIP': 'S', 'TURBINES': '.', 'COGENERATO': 'N', 'SECTOR_NAM': 'IPP Non-CHP', 'SECTOR': '2', 'TOPPING_BO': '', 'DUCT_BURNE': 'N', 'PLANNED_MO': 'N', 'PLANNED_UP': '.', 'PLANNED__1': '.', 'PLANNED__2': '.', 'PLANNED__3': '.', 'PLANNED_DE': '.', 'PLANNED__4': '.', 'PLANNED__5': '.', 'PLANNED__6': '.', 'PLANNED_NE': '', 'PLANNED_EN': '', 'PLANNED_RE': '.', 'PLANNED__7': '.', 'OTHER_MODS': '', 'OTHER_MOD_': '.', 'OTHER_MO_1': '.', 'PLANNED__8': '.', 'PLANNED__9': '.', 'SFG_SYSTEM': '', 'PULVERIZED': '', 'FLUIDIZED_': '', 'SUBCRITICA': '', 'SUPERCRITI': '', 'ULTRASUPER': '', 'CARBONCAPT': '', 'STARTUP_SO': '', 'STARTUP__1': '', 'STARTUP__2': '', 'STARTUP__3': '', 'ENERGY_SRC': 'Residual Fuel Oil (Include No. 5, and No. 6 Fuel Oil, and Bunker C Fuel Oil)', 'ENERGY_S_6': 'Natural Gas'}",G2500130,G2500130812300
5f1654e7925fdbcfe24ff359,Feature,"{'type': 'Point', 'coordinates': [-108.467304, 36.700002]}","{'PGM_SYS_AC': 'EIA-860', 'PGM_SYS_ID': '2442', 'REGISTRY_I': '110042068473', 'PRIMARY_NA': 'FOUR CORNERS STEAM ELECTRIC STATION', 'LOCATION_A': 'END OF COUNTY RD 6675', 'CITY_NAME': 'FRUITLAND', 'COUNTY_NAM': 'SAN JUAN', 'STATE_CODE': 'NM', 'POSTAL_COD': '87416', 'FEDERAL_FA': 'N', 'TRIBAL_LAN': 'NAVAJO RESERVATION', 'DATA_QUALI': 'V', 'LAST_REPOR': '', 'CREATE_DAT': '2010-09-14', 'UPDATE_DAT': '2014-04-30', 'LATITUDE83': 36.70000076293945, 'LONGITUDE8': -108.46730041503906, 'REF_POINT_': 'POINT WHERE SUBSTANCE IS RELEASED', 'DERIVED_HU': '14080106', 'DERIVED_WB': '140801062008', 'DERIVED_CB': '350459430002235', 'DERIVED_CD': '03', 'OZONE_8HR_': '', 'PB_2008_AR': '', 'PM25_1997_': '', 'PM25_2006_': '', 'OZONE_8H_1': '', 'UTILITY_ID': '803', 'UTILITY_NA': 'Arizona Public Service Co', 'PLANT_CODE': '2442', 'PLANT_NAME': 'Four Corners', 'GENERATOR_': '1', 'PRIME_MOVE': 'ST', 'STATUS': 'OP', 'NAMEPLATE': 190, 'SUMMER_CAP': 170, 'WINTER_CAP': 170, 'UNIT_CODE': '', 'OPERATING_': '5', 'OPERATIN_1': '1963', 'ENERGY_SOU': 'SUB', 'ENERGY_S_1': '', 'ENERGY_S_2': '', 'ENERGY_S_3': '', 'ENERGY_S_4': '', 'ENERGY_S_5': '', 'MULTIPLE_F': 'N', 'DELIVER_PO': 'Y', 'SYNCHRONIZ': '', 'OWNERSHIP': 'S', 'TURBINES': '.', 'COGENERATO': 'N', 'SECTOR_NAM': 'Electric Utility', 'SECTOR': '1', 'TOPPING_BO': '', 'DUCT_BURNE': 'N', 'PLANNED_MO': 'N', 'PLANNED_UP': '.', 'PLANNED__1': '.', 'PLANNED__2': '.', 'PLANNED__3': '.', 'PLANNED_DE': '.', 'PLANNED__4': '.', 'PLANNED__5': '.', 'PLANNED__6': '.', 'PLANNED_NE': '', 'PLANNED_EN': '', 'PLANNED_RE': '.', 'PLANNED__7': '.', 'OTHER_MODS': '', 'OTHER_MOD_': '.', 'OTHER_MO_1': '.', 'PLANNED__8': '.', 'PLANNED__9': '.', 'SFG_SYSTEM': 'N', 'PULVERIZED': 'Y', 'FLUIDIZED_': '', 'SUBCRITICA': 'Y', 'SUPERCRITI': '', 'ULTRASUPER': '', 'CARBONCAPT': '', 'STARTUP_SO': 'NG', 'STARTUP__1': '', 'STARTUP__2': '', 'STARTUP__3': '', 'ENERGY_SRC': 'Subbituminous Coal', 'ENERGY_S_6': ''}",G3500450,G3500450943000
5f1654e8925fdbcfe250006d,Feature,"{'type': 'Point', 'coordinates': [-76.83339, 41.18692]}","{'PGM_SYS_AC': 'EIA-860', 'PGM_SYS_ID': '10731', 'REGISTRY_I': '110000334380', 'PRIMARY_NA': 'KOPPERS INC (SUSQUEHANA PA)', 'LOCATION_A': '50 KOPPERS LANE', 'CITY_NAME': 'MONTGOMERY', 'COUNTY_NAM': 'LYCOMING', 'STATE_CODE': 'PA', 'POSTAL_COD': '17752', 'FEDERAL_FA': 'N', 'TRIBAL_LAN': '', 'DATA_QUALI': 'V', 'LAST_REPOR': '', 'CREATE_DAT': '2000-03-01', 'UPDATE_DAT': '2014-06-29', 'LATITUDE83': 41.186920166015625, 'LONGITUDE8': -76.83338928222656, 'REF_POINT_': 'CENTER OF A FACILITY OR STATION', 'DERIVED_HU': '02050206', 'DERIVED_WB': '020502061202', 'DERIVED_CB': '420810117005053', 'DERIVED_CD': '10', 'OZONE_8HR_': '', 'PB_2008_AR': '', 'PM25_1997_': '', 'PM25_2006_': '', 'OZONE_8H_1': '', 'UTILITY_ID': '10456', 'UTILITY_NA': 'Koppers Inc - Susquehanna', 'PLANT_CODE': '10731', 'PLANT_NAME': 'Koppers Susquehanna Plant', 'GENERATOR_': 'GEN1', 'PRIME_MOVE': 'ST', 'STATUS': 'OP', 'NAMEPLATE': 12.5, 'SUMMER_CAP': 12, 'WINTER_CAP': 12, 'UNIT_CODE': '', 'OPERATING_': '6', 'OPERATIN_1': '1988', 'ENERGY_SOU': 'WDS', 'ENERGY_S_1': '', 'ENERGY_S_2': '', 'ENERGY_S_3': '', 'ENERGY_S_4': '', 'ENERGY_S_5': '', 'MULTIPLE_F': 'N', 'DELIVER_PO': 'Y', 'SYNCHRONIZ': 'Y', 'OWNERSHIP': 'W', 'TURBINES': '1', 'COGENERATO': 'Y', 'SECTOR_NAM': 'IPP CHP', 'SECTOR': '3', 'TOPPING_BO': 'B', 'DUCT_BURNE': 'N', 'PLANNED_MO': 'N', 'PLANNED_UP': '.', 'PLANNED__1': '.', 'PLANNED__2': '.', 'PLANNED__3': '.', 'PLANNED_DE': '.', 'PLANNED__4': '.', 'PLANNED__5': '.', 'PLANNED__6': '.', 'PLANNED_NE': '', 'PLANNED_EN': '', 'PLANNED_RE': '.', 'PLANNED__7': '.', 'OTHER_MODS': '', 'OTHER_MOD_': '.', 'OTHER_MO_1': '.', 'PLANNED__8': '.', 'PLANNED__9': '.', 'SFG_SYSTEM': 'N', 'PULVERIZED': '', 'FLUIDIZED_': '', 'SUBCRITICA': '', 'SUPERCRITI': '', 'ULTRASUPER': '', 'CARBONCAPT': '', 'STARTUP_SO': '', 'STARTUP__1': '', 'STARTUP__2': '', 'STARTUP__3': '', 'ENERGY_SRC': 'Wood/Wood Waste Solids (Paper Pellets, Railroad Ties, Utility Poles, Wood Chips, and Other Wood Solids)', 'ENERGY_S_6': ''}",G4200810,G4200810011700
5f1654e7925fdbcfe24ff4f4,Feature,"{'type': 'Point', 'coordinates': [-85.0336, 33.4131]}","{'PGM_SYS_AC': 'EIA-860', 'PGM_SYS_ID': '6052', 'REGISTRY_I': '110046233919', 'PRIMARY_NA': 'GA POWER PLANT WANSLEY', 'LOCATION_A': '1371 LIBERTY CHURCH RD', 'CITY_NAME': 'CARROLLTON', 'COUNTY_NAM': 'CARROLL', 'STATE_CODE': 'GA', 'POSTAL_COD': '30116', 'FEDERAL_FA': 'N', 'TRIBAL_LAN': '', 'DATA_QUALI': 'V', 'LAST_REPOR': '', 'CREATE_DAT': '2012-07-25', 'UPDATE_DAT': '2014-07-16', 'LATITUDE83': 33.41310119628906, 'LONGITUDE8': -85.03359985351562, 'REF_POINT_': '', 'DERIVED_HU': '03130002', 'DERIVED_WB': '031300020408', 'DERIVED_CB': '131499702001036', 'DERIVED_CD': '03', 'OZONE_8HR_': '', 'PB_2008_AR': '', 'PM25_1997_': 'Atlanta, GA', 'PM25_2006_': '', 'OZONE_8H_1': '', 'UTILITY_ID': '7140', 'UTILITY_NA': 'Georgia Power Co', 'PLANT_CODE': '6052', 'PLANT_NAME': 'Wansley', 'GENERATOR_': '1', 'PRIME_MOVE': 'ST', 'STATUS': 'OP', 'NAMEPLATE': 952, 'SUMMER_CAP': 872, 'WINTER_CAP': 872, 'UNIT_CODE': '', 'OPERATING_': '12', 'OPERATIN_1': '1976', 'ENERGY_SOU': 'BIT', 'ENERGY_S_1': 'DFO', 'ENERGY_S_2': '', 'ENERGY_S_3': '', 'ENERGY_S_4': '', 'ENERGY_S_5': '', 'MULTIPLE_F': 'N', 'DELIVER_PO': 'Y', 'SYNCHRONIZ': '', 'OWNERSHIP': 'J', 'TURBINES': '.', 'COGENERATO': 'N', 'SECTOR_NAM': 'Electric Utility', 'SECTOR': '1', 'TOPPING_BO': '', 'DUCT_BURNE': 'N', 'PLANNED_MO': 'N', 'PLANNED_UP': '.', 'PLANNED__1': '.', 'PLANNED__2': '.', 'PLANNED__3': '.', 'PLANNED_DE': '.', 'PLANNED__4': '.', 'PLANNED__5': '.', 'PLANNED__6': '.', 'PLANNED_NE': '', 'PLANNED_EN': '', 'PLANNED_RE': '.', 'PLANNED__7': '.', 'OTHER_MODS': 'N', 'OTHER_MOD_': '.', 'OTHER_MO_1': '.', 'PLANNED__8': '.', 'PLANNED__9': '.', 'SFG_SYSTEM': 'N', 'PULVERIZED': 'Y', 'FLUIDIZED_': '', 'SUBCRITICA': '', 'SUPERCRITI': 'Y', 'ULTRASUPER': '', 'CARBONCAPT': '', 'STARTUP_SO': 'DFO', 'STARTUP__1': '', 'STARTUP__2': '', 'STARTUP__3': '', 'ENERGY_SRC': 'Bituminous Coal', 'ENERGY_S_6': 'Disillate Fuel Oil (all Diesel, and No. 1, No. 2, and No. 4 Fuel Oils)'}",G1301490,G1301490970200
5f1654e7925fdbcfe24ff63d,Feature,"{'type': 'Point', 'coordinates': [-97.445957, 35.210362]}","{'PGM_SYS_AC': 'EIA-860', 'PGM_SYS_ID': '50307', 'REGISTRY_I': '110028049387', 'PRIMARY_NA': 'UNIVERSITY OF OKLAHOMA', 'LOCATION_A': '660 PARRINGTON OVAL', 'CITY_NAME': 'NORMAN', 'COUNTY_NAM': 'CLEVELAND', 'STATE_CODE': 'OK', 'POSTAL_COD': '73019', 'FEDERAL_FA': '', 'TRIBAL_LAN': '', 'DATA_QUALI': 'V', 'LAST_REPOR': '', 'CREATE_DAT': '2007-02-08', 'UPDATE_DAT': '2014-03-24', 'LATITUDE83': 35.21036148071289, 'LONGITUDE8': -97.44595336914062, 'REF_POINT_': 'ENTRANCE POINT OF A FACILITY OR STATION', 'DERIVED_HU': '11090202', 'DERIVED_WB': '110902020305', 'DERIVED_CB': '400272012021003', 'DERIVED_CD': '04', 'OZONE_8HR_': '', 'PB_2008_AR': '', 'PM25_1997_': '', 'PM25_2006_': '', 'OZONE_8H_1': '', 'UTILITY_ID': '19533', 'UTILITY_NA': 'University of Oklahoma', 'PLANT_CODE': '50307', 'PLANT_NAME': 'University of Oklahoma', 'GENERATOR_': 'GEN1', 'PRIME_MOVE': 'ST', 'STATUS': 'OP', 'NAMEPLATE': 7.5, 'SUMMER_CAP': 7.5, 'WINTER_CAP': 7.5, 'UNIT_CODE': '', 'OPERATING_': '9', 'OPERATIN_1': '1964', 'ENERGY_SOU': 'NG', 'ENERGY_S_1': '', 'ENERGY_S_2': '', 'ENERGY_S_3': '', 'ENERGY_S_4': '', 'ENERGY_S_5': '', 'MULTIPLE_F': 'N', 'DELIVER_PO': 'N', 'SYNCHRONIZ': '', 'OWNERSHIP': 'S', 'TURBINES': '.', 'COGENERATO': 'Y', 'SECTOR_NAM': 'Commercial CHP', 'SECTOR': '5', 'TOPPING_BO': 'B', 'DUCT_BURNE': 'N', 'PLANNED_MO': 'N', 'PLANNED_UP': '.', 'PLANNED__1': '.', 'PLANNED__2': '.', 'PLANNED__3': '.', 'PLANNED_DE': '.', 'PLANNED__4': '.', 'PLANNED__5': '.', 'PLANNED__6': '.', 'PLANNED_NE': '', 'PLANNED_EN': '', 'PLANNED_RE': '.', 'PLANNED__7': '.', 'OTHER_MODS': '', 'OTHER_MOD_': '.', 'OTHER_MO_1': '.', 'PLANNED__8': '.', 'PLANNED__9': '.', 'SFG_SYSTEM': 'N', 'PULVERIZED': '', 'FLUIDIZED_': '', 'SUBCRITICA': '', 'SUPERCRITI': '', 'ULTRASUPER': '', 'CARBONCAPT': '', 'STARTUP_SO': '', 'STARTUP__1': '', 'STARTUP__2': '', 'STARTUP__3': '', 'ENERGY_SRC': 'Natural Gas', 'ENERGY_S_6': ''}",G4000270,G4000270201202
