_id,type,properties,geometry
61e987ca2a70facd8cc9bb18,Feature,"{'FID': 13, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'East Leg - East Loop', 'Shape_Leng': 2.81370428769, 'Shape__Length': 335117.509162163}","{'type': 'LineString', 'coordinates': [[-94.600133632, 39.4094054230001], [-94.310991407, 39.3971911780001], [-93.5197919999999, 39.760866999], [-92.096117943, 40.6018763490001]]}"
61e987ca2a70facd8cc9bb62,Feature,"{'FID': 86, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'TEPPCO', 'Shape_Leng': 1.71229800047, 'Shape__Length': 190614.09585335}","{'type': 'LineString', 'coordinates': [[-91.769649498, 35.1192085530001], [-90.057387005, 35.1081814290001]]}"
61e987ca2a70facd8cc9bb5e,Feature,"{'FID': 67, 'Opername': 'VANTAGE PIPELINE', 'Pipename': 'Vantage Pipeline', 'Shape_Leng': 8.17733103527, 'Shape__Length': 1006905.73668197}","{'type': 'LineString', 'coordinates': [[-102.9170394, 48.402068042], [-102.91332492, 48.4262304760001], [-102.93709896, 48.426723424], [-102.95418636, 48.4390469900001], [-102.95229852, 48.459654308], [-102.97795968, 48.47550633], [-102.98761812, 48.487325587], [-102.99430368, 48.5070179510001], [-103.016592, 48.5084945470001], [-103.1310036, 48.5439203990001], [-103.13471844, 48.5517897760001], [-103.14511956, 48.5562153980001], [-103.2569316, 48.570719598], [-103.2651036, 48.575634947], [-103.27884768, 48.5758808740001], [-103.40960328, 48.5941877450001], [-103.48180056, 48.642306776], [-103.53801204, 48.642030962], [-103.6258686, 48.721755715], [-103.72913136, 48.824112707], [-103.82031972, 48.8956107710001], [-103.83322788, 48.9391167540001], [-103.85945964, 48.939937179], [-103.85904312, 48.967279573], [-104.01352092, 48.9665280180001], [-104.02268076, 49.009426755], [-104.00600772, 49.147474302], [-104.58937836, 49.1485135870001], [-104.6068632, 49.411902528], [-105.12347184, 49.428447518], [-105.15208392, 49.465651482], [-105.32534688, 49.5275959030001], [-105.5281086, 49.5223136380001], [-105.70070736, 49.527047946], [-105.8969646, 49.6063321610001], [-106.18530084, 49.645074982], [-106.4110194, 49.686228773], [-106.496856, 49.6995965690001], [-106.79439888, 49.698083743], [-107.03485908, 49.6691381890001], [-107.28277668, 49.7125498250001], [-107.7494328, 49.725292854], [-108.5601078, 49.7288566450001], [-108.76188924, 49.787862096], [-109.02425076, 49.9700190680001], [-109.46457288, 50.2658415930001], [-109.76140116, 50.4571203770001], [-109.9318896, 50.641670194], [-109.98005508, 50.659256095], [-110.02498164, 50.685366689], [-110.03047416, 50.68555258]]}"
61e987ca2a70facd8cc9bb60,Feature,"{'FID': 79, 'Opername': 'MARATHON', 'Pipename': 'Cornerstone', 'Shape_Leng': 0.637256559179, 'Shape__Length': 83250.6582438648}","{'type': 'LineString', 'coordinates': [[-81.4091371329999, 40.686696022], [-81.386894448, 40.6495041590001], [-81.3751241319999, 40.615131433], [-81.369394143, 40.580737863], [-81.364880613, 40.559508285], [-81.356117185, 40.534688503], [-81.343497586, 40.518575727], [-81.334769673, 40.498350492], [-81.303021601, 40.4591780040001], [-81.276085525, 40.435142469], [-81.2234046029999, 40.3864286730001], [-81.199943364, 40.3651016210001], [-81.1475808229999, 40.3385925760001], [-81.1053134489999, 40.307205142], [-81.0796336879999, 40.2779033970001], [-81.027059008, 40.252831243], [-80.9957594999999, 40.2404108160001]]}"
61e987ca2a70facd8cc9bb17,Feature,"{'FID': 7, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'ATEX', 'Shape_Leng': 1.47973099845, 'Shape__Length': 164736.857261308}","{'type': 'LineString', 'coordinates': [[-90.279626955, 35.156806959], [-91.75910492, 35.129443135]]}"
61e987ca2a70facd8cc9bb58,Feature,"{'FID': 72, 'Opername': 'CONOCO PHILLIPS', 'Pipename': 'Powder River', 'Shape_Leng': 9.83699520215, 'Shape__Length': 1330872.85452511}","{'type': 'LineString', 'coordinates': [[-101.24630604, 35.6357330540001], [-101.93028228, 35.9449649260001], [-102.7002294, 37.0267839530001], [-104.68444032, 39.623200766], [-104.25144996, 40.7046644610001], [-104.73401268, 40.8902271470001], [-105.43601556, 43.609886831]]}"
61e987ca2a70facd8cc9bb63,Feature,"{'FID': 84, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Tri-States NGL pipeline', 'Shape_Leng': 0.0759631866161, 'Shape__Length': 9504.52023109383}","{'type': 'LineString', 'coordinates': [[-88.489730794, 30.3509760160001], [-88.495299727, 30.3842542130001], [-88.481893035, 30.384965922], [-88.473023993, 30.41236279]]}"
61e987ca2a70facd8cc9bb29,Feature,"{'FID': 28, 'Opername': 'ENERGY TRANSFER', 'Pipename': 'West Texas Pipeline', 'Shape_Leng': 9.96270805248, 'Shape__Length': 1148322.03802495}","{'type': 'LineString', 'coordinates': [[-103.03670016, 31.9521162670001], [-103.0550184, 32.146945961], [-102.51335484, 32.2766179820001], [-102.16856124, 32.066366357], [-101.72853396, 32.1124768970001], [-100.2329694, 32.4884879690001], [-97.7678261999999, 32.012470842], [-96.4739836799999, 32.0405258110001], [-94.7197771199999, 30.58369968], [-94.5769453199999, 30.1202777610001], [-94.7701083599999, 29.9589966550001]]}"
61e987ca2a70facd8cc9bb66,Feature,"{'FID': 88, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'TEPPCO', 'Shape_Leng': 1.4569450977, 'Shape__Length': 171401.072671168}","{'type': 'LineString', 'coordinates': [[-92.673773721, 33.1997313540001], [-93.704053937, 32.72757712], [-93.67382, 32.552646], [-93.792592094, 32.467560866]]}"
61e987ca2a70facd8cc9bb2f,Feature,"{'FID': 31, 'Opername': 'ENERGY TRANSFER', 'Pipename': 'West Texas Pipeline', 'Shape_Leng': 0.613687193185, 'Shape__Length': 73774.3941030447}","{'type': 'LineString', 'coordinates': [[-96.0171580799999, 31.6804308050001], [-95.55366744, 32.08266009]]}"
61e987ca2a70facd8cc9bb31,Feature,"{'FID': 32, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Hobbs East Gathering', 'Shape_Leng': 4.54822477828, 'Shape__Length': 517371.088262867}","{'type': 'LineString', 'coordinates': [[-106.24548024, 31.559405101], [-104.91199164, 31.821619145], [-103.52877876, 31.7113623050001], [-103.03670016, 31.9521162670001], [-102.64432896, 32.081342234], [-102.2729832, 32.0774832660001], [-102.00967884, 32.465974854]]}"
61e987ca2a70facd8cc9bb3a,Feature,"{'FID': 34, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Mid-America Pipeline Company', 'Shape_Leng': 3.73679098869, 'Shape__Length': 442411.696566424}","{'type': 'LineString', 'coordinates': [[-111.150700318, 40.936112028], [-111.15104415, 40.9519095570001], [-111.128410572, 40.9536812210001], [-111.099946982, 40.966506479], [-111.014244069, 41.030931025], [-110.874618211, 41.066186562], [-110.732021556, 41.1648512], [-110.667000361, 41.2104439710001], [-110.567170596, 41.297660788], [-110.396098522, 41.3478793690001], [-110.068665243, 41.544817358], [-109.955338971, 41.5653945700001], [-109.803187157, 41.535391718], [-109.529579934, 41.5236930940001], [-109.440396155, 41.4646293010001], [-109.313322479, 41.456917059], [-109.273881055, 41.360368662], [-109.003577975, 41.3511815690001], [-108.7304045, 41.40459001], [-108.498431195, 41.5780421750001], [-107.82552468, 41.7107270170001], [-107.825117443, 41.6476572240001]]}"
61e987ca2a70facd8cc9bb2b,Feature,"{'FID': 26, 'Opername': 'CHEVRON', 'Pipename': 'West Texas LPG', 'Shape_Leng': 2.91708177632, 'Shape__Length': 369167.164512935}","{'type': 'LineString', 'coordinates': [[-94.9137476399999, 29.8608629610001], [-94.87150884, 29.964361465], [-94.69144008, 30.0721323660001], [-94.42734444, 30.3178525160001], [-94.8139808399999, 31.3154766850001], [-94.98549744, 32.0563718230001], [-94.8556472399999, 32.439249283]]}"
61e987ca2a70facd8cc9bb59,Feature,"{'FID': 78, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'ATEX', 'Shape_Leng': 0.840534280855, 'Shape__Length': 102163.216849749}","{'type': 'LineString', 'coordinates': [[-89.081357798, 37.513874306], [-88.394271455, 37.0297149990001]]}"
61e987ca2a70facd8cc9bb20,Feature,"{'FID': 1, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Mid-America Pipeline Company', 'Shape_Leng': 14.1928731363, 'Shape__Length': 1763542.6486948}","{'type': 'LineString', 'coordinates': [[-109.273881055, 41.360368662], [-109.157879072, 41.1400780390001], [-109.224421048, 41.078757481], [-109.222939507, 41.000663934], [-109.151628111, 40.9574490960001], [-109.140697684, 40.900874319], [-109.156333367, 40.7696528430001], [-109.192596699, 40.6862723560001], [-109.327237431, 40.603663758], [-109.35279508, 40.522724178], [-109.348073721, 40.4013412570001], [-109.16036023, 40.2848791330001], [-109.010571104, 40.1644605120001], [-109.148030202, 39.995366979], [-109.140894988, 39.859728725], [-109.080272384, 39.800417387], [-108.919157692, 39.569393717], [-109.060584421, 39.1582671990001], [-109.36462594, 38.9656356090001], [-109.680527141, 38.9303379030001], [-109.775451827, 38.822181142], [-109.400525244, 38.4776549380001], [-109.368694851, 38.191665088], [-108.902588117, 37.706887911], [-107.741906673, 37.1180128830001], [-107.795566017, 36.89721182], [-107.977978391, 36.5881581450001], [-107.61482916, 36.265666707], [-107.10009071, 35.7501279540001], [-105.44944176, 34.499588267], [-102.90345444, 32.8014168570001], [-102.00967884, 32.465974854]]}"
61e987ca2a70facd8cc9bb55,Feature,"{'FID': 62, 'Opername': 'ONEOK', 'Pipename': 'Bakken NGL Pipeline', 'Shape_Leng': 7.15279006242, 'Shape__Length': 1085991.54533702}","{'type': 'LineString', 'coordinates': [[-104.420189266, 40.9261962730001], [-104.415743723, 40.9815241810001], [-104.47975577, 42.196342644], [-104.355054023, 42.506560574], [-104.357396307, 42.5382750220001], [-104.36500736, 42.610919337], [-104.354362623, 42.9283995160001], [-104.331977062, 43.169694824], [-104.301819101, 43.302743542], [-104.298468581, 43.8767346930001], [-104.365486728, 44.0022052640001], [-104.395644286, 44.0479841310001], [-104.370513124, 44.0937284830001], [-104.339160365, 44.1695914100001], [-104.272352062, 44.508704208], [-104.217984601, 44.5263204550001], [-104.203760917, 44.639599418], [-104.222380761, 44.8152495210001], [-104.262107673, 44.916618349], [-104.321713926, 44.9968588930001], [-104.2878929, 45.1545268400001], [-104.185959288, 45.3159881540001], [-104.290324783, 45.4081205900001], [-104.281723568, 45.529898249], [-104.341169368, 45.590062259], [-104.343845156, 45.8217915070001], [-104.282261025, 45.8360756910001], [-104.25475861, 45.950229462], [-104.259996634, 46.0134744040001], [-104.351872826, 46.3710683960001], [-104.365253429, 46.483584492], [-104.367929284, 46.542516027], [-104.351873978, 46.6087383980001], [-104.353874295, 46.6414457710001], [-104.220983793, 46.9952889250001], [-104.068213479, 47.3372856710001], [-104.061655675, 47.409837805], [-104.061137012, 47.415562767], [-104.123209128, 47.5777274760001], [-104.14684793, 47.603235033], [-104.1515749, 47.6523929650001], [-104.166225971, 47.6550280860001], [-104.173187011, 47.6708152690001]]}"
61e987ca2a70facd8cc9bb28,Feature,"{'FID': 23, 'Opername': 'CONOCO PHILLIPS', 'Pipename': 'Paola\\Kansas City', 'Shape_Leng': 0.823367147492, 'Shape__Length': 105207.38356267}","{'type': 'LineString', 'coordinates': [[-95.116114167, 38.6585162530001], [-94.84669012, 38.7439356250001], [-94.745656103, 39.078056164], [-94.665670839, 39.1597083180001], [-94.594105077, 39.1303244440001]]}"
61e987ca2a70facd8cc9bb2a,Feature,"{'FID': 21, 'Opername': 'ONEOK', 'Pipename': 'North System', 'Shape_Leng': 12.2554506368, 'Shape__Length': 1443859.90744312}","{'type': 'LineString', 'coordinates': [[-98.45795772, 38.4404024720001], [-96.2710160399999, 40.578635241], [-95.89195308, 40.979399076], [-95.354732504, 41.142736391], [-93.79282025, 41.487888367], [-93.599955718, 41.4837966950001], [-93.498668707, 41.568958465], [-92.763840074, 41.5843495620001], [-92.617940532, 41.61942565], [-91.891521269, 41.6307169940001], [-91.7991349, 41.6045554560001], [-91.583272603, 41.609076724], [-90.9649198559999, 41.627905083], [-90.341999792, 41.65035744], [-89.212361562, 41.532354077], [-88.9976004919999, 41.523349764], [-88.7721966569999, 41.474976612], [-88.635547479, 41.4353135330001], [-88.548965616, 41.422806161], [-88.434368709, 41.408804903], [-88.33305208, 41.413943933], [-88.265791832, 41.462018325], [-88.2348242479999, 41.500983019], [-88.21181896, 41.56625719], [-88.053793933, 41.646547947], [-87.46719697, 41.639792104]]}"
61e987ca2a70facd8cc9bb1c,Feature,"{'FID': 5, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Dixie', 'Shape_Leng': 17.5765357525, 'Shape__Length': 2021150.63194711}","{'type': 'LineString', 'coordinates': [[-94.88050272, 29.9102221150001], [-93.8658142799999, 30.08871702], [-93.53937096, 30.1539509340001], [-93.2999796, 30.183670998], [-91.09548432, 31.088335811], [-89.25853932, 31.379207025], [-87.91218108, 32.5385305340001], [-84.96177732, 32.629772013], [-83.794284, 33.3008076580001], [-81.97337304, 33.625276983], [-79.7759387999999, 34.8058682550001], [-78.8498737199999, 35.732692435]]}"
61e987ca2a70facd8cc9bb54,Feature,"{'FID': 64, 'Opername': 'DCP MIDSTREAM', 'Pipename': 'Sand Hills', 'Shape_Leng': 10.3640258876, 'Shape__Length': 1215029.64018214}","{'type': 'LineString', 'coordinates': [[-102.647659413, 31.9654097970001], [-102.625964257, 31.787505165], [-102.246667228, 31.7816668090001], [-102.039199234, 31.56312532], [-101.731417331, 31.33027485], [-101.216388764, 30.6811112500001], [-100.580267482, 30.455974003], [-100.453833405, 30.0066592790001], [-100.610627794, 29.57323884], [-100.500291318, 29.360887727], [-99.791812801, 29.0059848340001], [-99.5595240489999, 28.817898637], [-98.111110921, 28.358333292], [-97.763451314, 28.6603299550001], [-96.6152741989999, 29.097362737], [-96.394599753, 29.102437378], [-96.198371299, 29.0218161650001], [-95.9764815079999, 29.0466073310001], [-95.844525044, 29.1091889590001], [-95.471255581, 29.3254528620001], [-95.3469279719999, 29.512494852], [-95.118618882, 29.520007524], [-95.160827474, 29.5775892880001], [-95.007342244, 29.794267926], [-94.939232857, 29.8025919250001], [-94.917641326, 29.8539373990001]]}"
61e987ca2a70facd8cc9bb52,Feature,"{'FID': 59, 'Opername': 'DCP MIDSTREAM', 'Pipename': 'Southern Hills', 'Shape_Leng': 12.0755494086, 'Shape__Length': 1467877.47750117}","{'type': 'LineString', 'coordinates': [[-100.762500069, 37.1588893690001], [-99.1575280769999, 36.4379169790001], [-96.749982917, 35.9452050190001], [-96.749864316, 35.939980898], [-96.748122415, 35.939980453], [-96.748158232, 35.935764578], [-96.748320413, 35.930684064], [-96.749508079, 35.93042803], [-96.7497849969999, 35.928343823], [-96.753823183, 35.924015399], [-96.75524861, 35.919622921], [-96.754259538, 35.9168337670001], [-96.753822041, 35.914941857], [-96.7538186259999, 35.8838261280001], [-96.757342694, 35.862906148], [-96.953912427, 35.36329096], [-96.954459151, 35.3374150120001], [-97.041977721, 35.143973749], [-97.241713356, 34.7393403300001], [-97.295531669, 34.6513782960001], [-97.646172989, 33.9685202790001], [-97.6772777319999, 33.7991788260001], [-97.681720785, 33.7585519140001], [-97.731562901, 33.712551203], [-97.8950080179999, 33.556052666], [-98.1260694919999, 33.088223118], [-97.7083821149999, 32.7525255470001], [-96.9574326759999, 32.137548958], [-96.277579197, 31.6168326390001], [-95.686595776, 30.986585322], [-95.513299767, 30.294612417], [-95.417377089, 30.0838973400001], [-95.358712091, 29.9969545450001], [-95.3099038299999, 29.99776774], [-95.273766132, 29.938408048], [-95.223549084, 29.9241730630001], [-95.2179944979999, 29.912446241], [-95.21181931, 29.9122133320001], [-95.221350638, 29.8279348990001], [-95.212221895, 29.793690837], [-95.2202760819999, 29.778545692], [-95.225645936, 29.737290866]]}"
61e987ca2a70facd8cc9bb61,Feature,"{'FID': 81, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Mid-America Pipeline Company', 'Shape_Leng': 0.475961080817, 'Shape__Length': 59481.0343171353}","{'type': 'LineString', 'coordinates': [[-110.068665243, 41.544817358], [-110.096469301, 41.5975859260001], [-110.276812681, 41.6682476030001], [-110.382628348, 41.697235203], [-110.363583713, 41.748038578], [-110.348755008, 41.7676498910001], [-110.345656315, 41.7804831], [-110.337383304, 41.7833586610001], [-110.329677334, 41.792695296]]}"
61e987ca2a70facd8cc9bb22,Feature,"{'FID': 6, 'Opername': 'ONEOK', 'Pipename': 'Arbuckle', 'Shape_Leng': 8.75488724618, 'Shape__Length': 1158345.96757422}","{'type': 'LineString', 'coordinates': [[-97.7296338, 38.188537329], [-94.88050272, 29.9102221150001]]}"
61e987ca2a70facd8cc9bb3f,Feature,"{'FID': 48, 'Opername': 'NUSTAR ENERGY', 'Pipename': 'East System', 'Shape_Leng': 1.20009337067, 'Shape__Length': 146846.049071728}","{'type': 'LineString', 'coordinates': [[-96.19438392, 42.7704406390001], [-95.1470621999999, 43.356393976]]}"
61e987ca2a70facd8cc9bb41,Feature,"{'FID': 42, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'West Leg', 'Shape_Leng': 2.82624813698, 'Shape__Length': 412430.150901526}","{'type': 'LineString', 'coordinates': [[-96.1970075999999, 42.095368551], [-95.7052810799999, 39.3122258020001]]}"
61e987ca2a70facd8cc9bb74,Feature,"{'FID': 95, 'Opername': 'KOCH PIPELINE', 'Pipename': 'Wisconsin Pipeline', 'Shape_Leng': 3.34182838627, 'Shape__Length': 374149.998227529}","{'type': 'LineString', 'coordinates': [[-93.037148249, 44.7609695730001], [-92.996265928, 44.733275517], [-92.8882947019999, 44.7172257410001], [-92.7847006869999, 44.7172257410001], [-92.7394694969999, 44.7420299410001], [-92.4272283819999, 44.7143076], [-92.276944107, 44.6997168930001], [-91.935521579, 44.6632401270001], [-91.348975185, 44.6661582690001], [-89.7168972919999, 44.5926604640001]]}"
61e987ca2a70facd8cc9bb5f,Feature,"{'FID': 80, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Mid-America Pipeline Company', 'Shape_Leng': 0.563204955613, 'Shape__Length': 74056.7131633874}","{'type': 'LineString', 'coordinates': [[-110.667000361, 41.2104439710001], [-110.734793706, 41.2354834990001], [-110.782108823, 41.256643796], [-110.817226551, 41.291293673], [-110.823911493, 41.3222883490001], [-110.813948398, 41.4532099150001], [-110.887763811, 41.4564199640001], [-110.862222884, 41.489226332], [-110.876291361, 41.5154007020001], [-110.873137511, 41.545030093], [-110.883285352, 41.5536010710001], [-110.887763811, 41.564344964], [-110.900439694, 41.5699864310001], [-110.91336327, 41.5713045210001]]}"
61e987ca2a70facd8cc9bb6a,Feature,"{'FID': 90, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Panola Pipeline', 'Shape_Leng': 0.516715295768, 'Shape__Length': 60519.4479040638}","{'type': 'LineString', 'coordinates': [[-94.698779906, 32.442814437], [-94.515772716, 32.334220386], [-94.4217960509999, 32.3175020250001], [-94.258573423, 32.1878301410001]]}"
61e987ca2a70facd8cc9bb46,Feature,"{'FID': 57, 'Opername': 'SUNOCO LOGISTICS', 'Pipename': 'Mariner East', 'Shape_Leng': 5.07946764642, 'Shape__Length': 581283.173723876}","{'type': 'LineString', 'coordinates': [[-80.25615848, 40.259374071], [-79.568064874, 40.428012929], [-78.843848894, 40.418846097], [-78.4029360339999, 40.4564382340001], [-77.40978394, 40.2458622], [-76.7354215089999, 40.214481106], [-76.3599611079999, 40.2870662760001], [-76.027726388, 40.3079697310001], [-75.486868871, 39.9491585870001], [-75.424342001, 39.813315972]]}"
61e987ca2a70facd8cc9bb2e,Feature,"{'FID': 29, 'Opername': 'ENERGY TRANSFER', 'Pipename': 'West Texas Pipeline', 'Shape_Leng': 1.78421864312, 'Shape__Length': 210181.944724866}","{'type': 'LineString', 'coordinates': [[-102.97377252, 31.198619675], [-101.95444656, 31.741196642], [-102.006846, 32.0370441470001], [-101.69134092, 32.1304126430001]]}"
61e987ca2a70facd8cc9bb1b,Feature,"{'FID': 14, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Chapparal', 'Shape_Leng': 8.49702749145, 'Shape__Length': 984702.013073866}","{'type': 'LineString', 'coordinates': [[-102.00967884, 32.465974854], [-100.75930488, 32.6383178520001], [-98.9871282, 31.9564563980001], [-95.5716987599999, 30.3008900730001], [-95.02112736, 29.984708996], [-94.85343288, 30.874619077]]}"
61e987ca2a70facd8cc9bb35,Feature,"{'FID': 35, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'West Leg', 'Shape_Leng': 8.60084333792, 'Shape__Length': 1164569.46269134}","{'type': 'LineString', 'coordinates': [[-97.7296338, 38.188537329], [-97.42321872, 38.9847157410001], [-96.59261484, 40.3733118100001], [-96.28952184, 41.6139278360001], [-96.1970075999999, 42.095368551], [-96.0340690799999, 42.7990061420001], [-95.5577966399999, 43.372921687], [-94.88722068, 43.6690084460001], [-93.7139903999999, 44.2241946440001], [-93.151831984, 44.664305089], [-93.038058365, 44.7610324720001]]}"
61e987ca2a70facd8cc9bb5b,Feature,"{'FID': 75, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'West Leg', 'Shape_Leng': 1.97094788965, 'Shape__Length': 219437.517824454}","{'type': 'LineString', 'coordinates': [[-94.236747115, 42.05773255], [-96.207335635, 42.095368551]]}"
61e987ca2a70facd8cc9bb4a,Feature,"{'FID': 60, 'Opername': 'NGL LOGISTICS', 'Pipename': 'Front Range Pipeline', 'Shape_Leng': 6.04524592803, 'Shape__Length': 789668.10567011}","{'type': 'LineString', 'coordinates': [[-104.734944169, 40.26658315], [-104.678424297, 39.7398872860001], [-102.184270879, 36.9935926790001], [-101.135850304, 35.523454638]]}"
61e987ca2a70facd8cc9bb57,Feature,"{'FID': 68, 'Opername': 'VERESEN', 'Pipename': 'AEGS - East Leg', 'Shape_Leng': 3.87615399925, 'Shape__Length': 487744.451808961}","{'type': 'LineString', 'coordinates': [[-110.03047416, 50.68555258], [-111.94523856, 51.64002055], [-113.5482768, 52.3081071980001]]}"
61e987ca2a70facd8cc9bb48,Feature,"{'FID': 39, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'TEPPCO', 'Shape_Leng': 27.3356696248, 'Shape__Length': 3287325.70602839}","{'type': 'LineString', 'coordinates': [[-95.126796558, 29.7314405400001], [-94.7501089199999, 29.843874181], [-94.640951119, 29.841042132], [-94.069015515, 29.98941612], [-94.041391, 30.0181870000001], [-94.03193, 30.04083], [-93.9060202589999, 30.103600552], [-93.800647935, 30.65176718], [-93.500965175, 31.2733067410001], [-93.179917815, 32.109778068], [-92.673773721, 33.1997313540001], [-92.1773958799999, 34.7735722040001], [-91.763945131, 35.1329405220001], [-90.389370049, 36.3795582510001], [-89.514374, 37.220225], [-89.074467643, 37.5090191200001], [-88.1289709069999, 38.049182144], [-86.9318189809999, 38.4392787460001], [-86.611102774, 38.5483490820001], [-86.280323008, 38.7070380100001], [-85.850398419, 39.0227488670001], [-85.1551973919999, 39.311444022], [-84.839271233, 39.3353157180001], [-84.524689939, 39.477561581], [-84.3980816489999, 39.4608247780001], [-84.223687449, 39.4821190700001], [-84.031229232, 39.568033945], [-83.846307057, 39.537827075], [-83.09004516, 39.6502342090001], [-82.872534769, 39.730201983], [-82.686477622, 39.762953974], [-82.5152072069999, 39.97283879], [-82.46734771, 40.0809300540001], [-81.844602, 40.1963650000001], [-80.618735033, 40.4045677560001], [-80.528566927, 40.357986257], [-80.236912538, 40.3247129810001], [-79.9181642679999, 40.2580496190001], [-79.585850074, 40.2910275840001], [-79.382729565, 40.476036836], [-78.678842404, 41.01607985], [-77.978771576, 41.4088869980001], [-77.846163412, 41.600067202], [-77.592777838, 41.739068096], [-76.9409080579999, 42.1199272650001], [-76.959864105, 42.3752913000001], [-75.1019246709999, 42.4874198570001], [-74.676631001, 42.482749991], [-74.2675504429999, 42.463008195], [-73.911840991, 42.4573803650001], [-73.788266349, 42.5222805020001]]}"
61e987ca2a70facd8cc9bb2c,Feature,"{'FID': 30, 'Opername': 'ENERGY TRANSFER', 'Pipename': 'West Texas Pipeline', 'Shape_Leng': 0.467564203784, 'Shape__Length': 61176.1674563874}","{'type': 'LineString', 'coordinates': [[-97.64723412, 32.027985222], [-97.55104104, 32.485547432]]}"
61e987ca2a70facd8cc9bb71,Feature,"{'FID': 91, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Panola Pipeline', 'Shape_Leng': 2.59680322715, 'Shape__Length': 328686.898801117}","{'type': 'LineString', 'coordinates': [[-94.263519563, 32.192015994], [-94.451472893, 31.852339332], [-94.723510608, 31.460792059], [-94.852110255, 31.3594802580001], [-94.817487273, 31.139596688], [-94.7779181509999, 31.097252736], [-94.8224334129999, 30.5535874830001], [-94.77297201, 30.481150874], [-94.857056395, 30.387329316], [-94.926302358, 30.1096030850001], [-94.91652686, 29.912206768], [-94.915894087, 29.8983453490001], [-94.920991586, 29.880323398], [-94.91829982, 29.8687285070001]]}"
61e987ca2a70facd8cc9bb69,Feature,"{'FID': 89, 'Opername': 'KINDER MORGAN', 'Pipename': 'Cochin (East)', 'Shape_Leng': 0.0301541627566, 'Shape__Length': 3706.35692683945}","{'type': 'LineString', 'coordinates': [[-83.103276434, 42.294753889], [-83.096688861, 42.2899860970001], [-83.092404377, 42.287899501], [-83.07744746, 42.2792923160001]]}"
61e987ca2a70facd8cc9bb6b,Feature,"{'FID': 76, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Aegis', 'Shape_Leng': 1.30285448318, 'Shape__Length': 149822.490748777}","{'type': 'LineString', 'coordinates': [[-91.10678689, 30.0099042950001], [-91.092584556, 30.010040243], [-91.086915887, 30.0561864900001], [-91.080216874, 30.0645913910001], [-91.081084744, 30.0771099410001], [-91.09096887, 30.0856456170001], [-91.0906306099999, 30.1124990430001], [-91.089457, 30.1293879990001], [-91.1733620109999, 30.140585553], [-91.208942522, 30.1569468810001], [-91.23676478, 30.153463049], [-91.332295828, 30.168696912], [-91.354095088, 30.173079263], [-91.358967784, 30.170307229], [-91.375486412, 30.174088732], [-91.493285586, 30.174869615], [-91.573880158, 30.1754978920001], [-91.618753509, 30.1758949060001], [-91.651083577, 30.1759183990001], [-91.684624016, 30.1969352940001], [-91.709693775, 30.197516539], [-91.724746447, 30.218531], [-91.7673085929999, 30.222413685], [-91.77035512, 30.222382172], [-91.779516309, 30.2142880540001], [-91.799918785, 30.2049701230001], [-91.801320472, 30.1695275400001], [-91.824821846, 30.165877805], [-91.834447309, 30.1362658670001], [-91.85787963, 30.1366805710001], [-91.874910024, 30.138069198], [-91.9403728569999, 30.0906928570001], [-91.990930331, 30.08301272], [-92.032748576, 30.0842928640001], [-92.0533838599999, 30.083714676], [-92.067242329, 30.080405007], [-92.069356759, 30.0775025790001], [-92.107931363, 30.07376637], [-92.128915949, 30.0744171200001], [-92.143860938, 30.0864091890001]]}"
61e987ca2a70facd8cc9bb38,Feature,"{'FID': 18, 'Opername': 'CONOCO PHILLIPS', 'Pipename': 'Blue Line', 'Shape_Leng': 12.3734132023, 'Shape__Length': 1436505.64643971}","{'type': 'LineString', 'coordinates': [[-101.2369554, 35.4569539720001], [-100.9466244, 36.188042786], [-99.4342183199999, 36.8594815380001], [-97.5507764399999, 37.6513356890001], [-95.116114167, 38.6618035000001], [-94.591401526, 38.770914705], [-91.4541530399999, 38.4986995780001], [-90.3372191999999, 38.5041826720001], [-90.04922028, 38.8511975100001]]}"
